"Pais","ISO3","Code","BaseN","Cod_Proceso","EstadoProceso","DescProceso","Moneda","Monto","Fecha","Digito"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0012","Proceso adjudicado y celebrado","ADQUISICION DE MAQUINARIAS Y EQUIPOS LIVIANOS PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, CONSTRUCCION Y RECONSTRUCCION DE OBRAS, VIVIENDAS E INFRAESTRUCTURAS","DOP",1975320,"2023/11/14 15:13:02","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PROMESECAL-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE MEDICAMENTOS E INSUMOS SOLICITADOS POR EL MINISTERIO DE SALUD PÚBLICA Y EL SERVICIO NACIONAL DE SALUD","DOP",575358,"2023/11/16 14:55:29","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PROMESECAL-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE MEDICAMENTOS E INSUMOS SOLICITADOS POR EL MINISTERIO DE SALUD PÚBLICA Y EL SERVICIO NACIONAL DE SALUD","DOP",908692,"2023/11/16 14:55:29","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PROMESECAL-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE MEDICAMENTOS E INSUMOS SOLICITADOS POR EL MINISTERIO DE SALUD PÚBLICA Y EL SERVICIO NACIONAL DE SALUD","DOP",3568160,"2023/11/16 14:55:29","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PROMESECAL-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE MEDICAMENTOS E INSUMOS SOLICITADOS POR EL MINISTERIO DE SALUD PÚBLICA Y EL SERVICIO NACIONAL DE SALUD","DOP",1738009,"2023/11/16 14:55:29","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PROMESECAL-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE MEDICAMENTOS E INSUMOS SOLICITADOS POR EL MINISTERIO DE SALUD PÚBLICA Y EL SERVICIO NACIONAL DE SALUD","DOP",1179162,"2023/11/16 14:55:29","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PROMESECAL-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE MEDICAMENTOS E INSUMOS SOLICITADOS POR EL MINISTERIO DE SALUD PÚBLICA Y EL SERVICIO NACIONAL DE SALUD","DOP",1095310,"2023/11/16 14:55:29","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PROMESECAL-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE MEDICAMENTOS E INSUMOS SOLICITADOS POR EL MINISTERIO DE SALUD PÚBLICA Y EL SERVICIO NACIONAL DE SALUD","DOP",1480243,"2023/11/16 14:55:29","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0013","Proceso adjudicado y celebrado","ADQUISICION DE VEHICULOS PESADOS NECESARIOS PARA EL MANTENIMIENTO Y CONSTRUCCION DE SISTEMAS DE DRENAJE VIAL A NIVEL NACIONAL, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL PASO DE LA TORMENTA","DOP",91989999,"2023/11/13 16:27:55","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","INDRHI-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES, REPARACIONES Y CONSTRUCCIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LA TORMENTA FRANKLIN, EN VIRTUD DEL DECRETO NO. 398-23. LOTE 2.","DOP",33636911,"2023/11/10 13:38:55","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","INDRHI-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES, REPARACIONES Y CONSTRUCCIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LA TORMENTA FRANKLIN, EN VIRTUD DEL DECRETO NO. 398-23. LOTE 5","DOP",15234085,"2023/11/10 13:49:55","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","INDRHI-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES, REPARACIONES Y CONSTRUCCIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LA TORMENTA FRANKLIN, EN VIRTUD DEL DECRETO NO. 398-23. LOTE 7","DOP",70793349,"2023/11/10 13:56:46","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","INDRHI-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES, REPARACIONES Y CONSTRUCCIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LA TORMENTA FRANKLIN, EN VIRTUD DEL DECRETO NO. 398-23. LOTE 8","DOP",109909860,"2023/11/10 14:01:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","INDRHI-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES, REPARACIONES Y CONSTRUCCIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LA TORMENTA FRANKLIN, EN VIRTUD DEL DECRETO NO. 398-23. LOTE 4.","DOP",52939806,"2023/11/10 13:48:32","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","INDRHI-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES, REPARACIONES Y CONSTRUCCIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LA TORMENTA FRANKLIN, EN VIRTUD DEL DECRETO NO. 398-23.","DOP",12612493,"2023/11/10 13:41:59","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","INDRHI-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES, REPARACIONES Y CONSTRUCCIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LA TORMENTA FRANKLIN, EN VIRTUD DEL DECRETO NO. 398-23.","DOP",28806382,"2023/11/10 14:11:30","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","INDRHI-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES, REPARACIONES Y CONSTRUCCIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LA TORMENTA FRANKLIN, EN VIRTUD DEL DECRETO NO. 398-23. LOTE 10","DOP",7444662,"2023/11/10 14:09:14","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","INDRHI-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES, REPARACIONES Y CONSTRUCCIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LA TORMENTA FRANKLIN, EN VIRTUD DEL DECRETO NO. 398-23. LOTE 1","DOP",84626761,"2023/11/10 13:34:54","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0014","Proceso adjudicado y celebrado","ADQUISICION DE MADERA Y PLYWOOD PARA SER UTILIZADOS EN LAS LABORES DE CONSTRUCCION Y RECONSTRUCCION DE VIVIENDAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL PASO DE LA TORMENTA FRANKLIN","DOP",9287830,"2023/11/24 13:08:39","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0014","Proceso adjudicado y celebrado","ADQUISICION DE MADERA Y PLYWOOD PARA SER UTILIZADOS EN LAS LABORES DE CONSTRUCCION Y RECONSTRUCCION DE VIVIENDAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL PASO DE LA TORMENTA FRANKLIN","DOP",913506,"2023/11/24 13:08:39","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","INDRHI-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES, REPARACIONES Y CONSTRUCCIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LA TORMENTA FRANKLIN, EN VIRTUD DEL DECRETO NO. 398-23. LOTE 9","DOP",58529555,"2023/11/10 14:05:59","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","INDRHI-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","REHABILITACIONES, READECUACIONES, REPARACIONES Y CONSTRUCCIONES DE INFRAESTRUCTURAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR LA TORMENTA FRANKLIN, EN VIRTUD DEL DECRETO NO. 398-23.","DOP",117433793,"2023/11/10 13:53:14","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PROMESECAL-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE MEDICAMENTOS E INSUMOS SOLICITADOS POR EL MINISTERIO DE SALUD PÚBLICA Y EL SERVICIO NACIONAL DE SALUD","DOP",3181906,"2023/11/16 14:55:29","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0014","Proceso adjudicado y celebrado","ADQUISICION DE MADERA Y PLYWOOD PARA SER UTILIZADOS EN LAS LABORES DE CONSTRUCCION Y RECONSTRUCCION DE VIVIENDAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL PASO DE LA TORMENTA FRANKLIN","DOP",3162489,"2023/11/24 13:08:39","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0014","Proceso adjudicado y celebrado","ADQUISICION DE MADERA Y PLYWOOD PARA SER UTILIZADOS EN LAS LABORES DE CONSTRUCCION Y RECONSTRUCCION DE VIVIENDAS COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL PASO DE LA TORMENTA FRANKLIN","DOP",7550549,"2023/11/24 13:08:39","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0011","Proceso adjudicado y celebrado","ADQUISICIÓN DE HERRAMIENTAS MENORES PARA SER UTILIZADAS EN LAS LABORES DE AYUDA HUMANITARIA, CONSTRUCCION Y RECONSTRUCCION DE OBRAS, VIVIENDAS E INFRAESTRUCTURAS","DOP",1978270,"2023/11/29 10:56:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PROMESECAL-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE MEDICAMENTOS E INSUMOS SOLICITADOS POR EL MINISTERIO DE SALUD PÚBLICA Y EL SERVICIO NACIONAL DE SALUD","DOP",97520,"2023/11/16 14:55:29","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0011","Proceso adjudicado y celebrado","ADQUISICIÓN DE HERRAMIENTAS MENORES PARA SER UTILIZADAS EN LAS LABORES DE AYUDA HUMANITARIA, CONSTRUCCION Y RECONSTRUCCION DE OBRAS, VIVIENDAS E INFRAESTRUCTURAS","DOP",6206800,"2023/11/29 10:56:01","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0011","Proceso adjudicado y celebrado","DQUISICIÓN DE HERRAMIENTAS MENORES PARA SER UTILIZADAS EN LAS LABORES DE AYUDA HUMANITARIA, CONSTRUCCION Y RECONSTRUCCION DE OBRAS, VIVIENDAS E INFRAESTRUCTURAS","DOP",1401840,"2023/11/29 10:56:01","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PROMESECAL-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE MEDICAMENTOS E INSUMOS SOLICITADOS POR EL MINISTERIO DE SALUD PÚBLICA Y EL SERVICIO NACIONAL DE SALUD","DOP",5730714,"2023/11/16 14:55:29","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0012","Proceso adjudicado y celebrado","ADQUISICION DE MAQUINARIAS Y EQUIPOS LIVIANOS PARA SER UTILIZADOS EN LAS LABORES DE AYUDA HUMANITARIA, CONSTRUCCION Y RECONSTRUCCION DE OBRAS, VIVIENDAS E INFRAESTRUCTURAS","DOP",13688497,"2023/11/14 15:13:02","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PROMESECAL-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE MEDICAMENTOS E INSUMOS SOLICITADOS POR EL MINISTERIO DE SALUD PÚBLICA Y EL SERVICIO NACIONAL DE SALUD","DOP",494840,"2023/11/16 14:55:29","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0011","Proceso adjudicado y celebrado","ADQUISICIÓN DE HERRAMIENTAS MENORES PARA SER UTILIZADAS EN LAS LABORES DE AYUDA HUMANITARIA, CONSTRUCCION Y RECONSTRUCCION DE OBRAS, VIVIENDAS E INFRAESTRUCTURAS","DOP",4172474,"2023/11/29 10:56:01","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0007","Proceso adjudicado y celebrado","CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN","DOP",264989002,"2023/11/29 15:30:04","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0007","Proceso adjudicado y celebrado","CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN","DOP",371096680,"2023/11/29 15:30:04","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0007","Proceso adjudicado y celebrado","CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN","DOP",283123290,"2023/11/29 15:30:04","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0007","Proceso adjudicado y celebrado","CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN","DOP",299038585,"2023/11/29 15:30:04","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0007","Proceso adjudicado y celebrado","CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN","DOP",381578290,"2023/11/29 15:30:04","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",2207000,"2023/12/18 14:52:08","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",13164444,"2023/12/18 14:52:08","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",6247720,"2023/12/18 14:52:08","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",7458005,"2023/12/18 14:52:08","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",1249998,"2023/12/18 14:52:08","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA- COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",6800000,"2023/12/18 14:52:08","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",6300000,"2023/12/18 14:52:08","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA","DOP",59793237,"2023/12/18 14:52:08","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",165000,"2023/12/18 14:52:08","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA","DOP",12650000,"2023/12/18 14:52:08","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA","DOP",2000000,"2023/12/18 14:52:08","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",6080526,"2023/12/18 14:52:08","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",3703000,"2023/12/18 14:52:08","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",9488727,"2023/12/18 14:52:08","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA","DOP",2825200,"2023/12/18 14:52:08","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA","DOP",21869992,"2023/12/18 14:52:08","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA","DOP",29234971,"2023/12/18 14:52:08","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA","DOP",27680000,"2023/12/18 14:52:08","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA","DOP",1989400,"2023/12/18 14:52:08","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",7730250,"2023/12/18 14:52:08","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA","DOP",192500,"2023/12/18 14:52:08","1"
